canonical_smiles,MW,cLogP,HBD,HBA,TPSA,QED,SA_score,scaffold,nearest_active_sim,has_hydroxyl,has_amine,has_carbonyl,has_amide,has_halogen_F,has_halogen_Cl,has_halogen_Br,has_aromatic_ring,has_piperidine,has_piperazine,has_morpholine
Cc1ccc(OC(C)C)c(Sc2nnccc2Cl)n1,295.795,3.7718200000000026,0,5,47.900000000000006,0.8590253267688134,2.7797845023053593,c1ccc(Sc2cccnn2)nc1,0.19230769230769232,False,False,False,False,False,True,False,True,False,False,False
Cc1csc(NC(=O)c2ccnc(NC(=O)C(CC3CC(=O)NC3=O)c3cncn3C3(CF)CC3)c2Cl)n1,560.0110000000003,3.1824200000000014,3,8,147.96999999999997,0.3409229424218703,4.28772069403132,O=C1CC(CC(C(=O)Nc2cc(C(=O)Nc3nccs3)ccn2)c2cncn2C2CC2)C(=O)N1,0.22123893805309736,False,False,True,True,True,True,False,True,False,False,False
COCC(=O)NCC(=O)NC1CCC(C(=O)N2C(c3ccc(-c4cc(F)cc(F)c4)cc3)=CC3CC32)CC1,523.5800000000002,3.6410000000000036,2,4,87.74,0.5532855946430972,3.6232436016268696,O=C(C1CCCCC1)N1C(c2ccc(-c3ccccc3)cc2)=CC2CC21,0.2727272727272727,False,False,True,True,True,False,False,True,False,False,False
CCC1CC(=O)C2C(C)NNC2C1,182.267,0.8565999999999999,2,3,41.13,0.6316045871813311,4.609632832935622,O=C1CCCC2NNCC12,0.14473684210526316,False,True,True,False,False,False,False,False,False,False,False
O=C(CCC1(Cc2ccc(Cl)cc2)CCC(=O)N1)NCC1CCCO1,364.8730000000001,2.6067,2,3,67.43,0.78108148578181,3.1712056657884835,O=C(CCC1(Cc2ccccc2)CCC(=O)N1)NCC1CCCO1,0.21978021978021978,False,False,True,True,False,True,False,True,False,False,False
Cc1ncccc1-c1cccc(C(=O)N2CCC(n3cc(-c4cccnc4)nn3)C2)c1,410.4810000000001,3.7977200000000018,0,5,76.80000000000001,0.5114764188226454,2.9377518294668103,O=C(c1cccc(-c2cccnc2)c1)N1CCC(n2cc(-c3cccnc3)nn2)C1,0.27956989247311825,False,False,True,True,False,False,False,True,False,False,False
COc1cccc(C(=O)NCCC(=O)NCCOCc2ccccc2)c1,356.422,2.1480999999999995,2,4,76.66,0.6397178368670449,1.7841827202328897,O=C(CCNC(=O)c1ccccc1)NCCOCc1ccccc1,0.3484848484848485,False,False,True,True,False,False,False,True,False,False,False
CCCN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)OCCO2,347.43600000000015,3.0587000000000018,0,4,55.84,0.8058119383547759,2.0137331384381785,O=S(=O)(NCc1ccccc1)c1ccc2c(c1)OCCO2,0.23684210526315788,False,False,False,False,False,False,False,True,False,False,False
COCCN1C(=S)N(Cc2cc3ccc(OC)cc3o2)C(=N)C1c1ccc(F)cc1F,445.4910000000001,4.487070000000004,1,5,61.93,0.5411168214753186,3.3627887373864773,N=C1C(c2ccccc2)NC(=S)N1Cc1cc2ccccc2o1,0.2,False,False,False,False,True,False,False,True,False,False,False
C=CC(N)=NCC1CCCN1C,167.25599999999997,0.6237999999999999,1,2,41.62,0.4944175352144826,3.790974702257266,C1CCNC1,0.16666666666666666,False,True,False,False,False,False,False,False,False,False,False
Cc1cc(C2CC3(C)CC(=O)C4=CC(=O)CCC4(I)C2CC3(C)N)n2nnnc2c1,519.3870000000002,3.0859200000000007,1,6,103.24,0.4591193811761991,5.862260059266772,O=C1C=C2C(=O)CC3CCC(C2CC1)C(c1cccc2nnnn12)C3,0.15151515151515152,False,True,True,False,False,False,False,True,False,False,False
CCOC(=O)C(C(C)C)n1ncn2c3c(cc2c1=O)C1CCCN1CC3,358.44200000000023,1.9492,0,5,68.83999999999999,0.7816189138233739,3.861285473343151,O=c1[nH]ncn2c3c(cc12)C1CCCN1CC3,0.2079207920792079,False,False,True,False,False,False,False,True,False,False,False
CCC(C)c1cc(N)nc(Br)c1CNC(=O)CBr,379.09600000000006,2.9509000000000007,2,3,68.00999999999999,0.6108820128484257,3.4596242661420424,c1ccncc1,0.20987654320987653,False,True,True,True,False,False,True,True,False,False,False
Cc1ccc(S(=O)(=O)c2cnn(C)c2)cc1F,254.286,1.70042,0,3,51.96,0.8192771015530087,2.2644946754860413,O=S(=O)(c1ccccc1)c1cn[nH]c1,0.2608695652173913,False,False,False,False,True,False,False,True,False,False,False
CCCC(O)(C(F)(F)F)C(F)(F)C(=O)OCC,264.18999999999994,2.2782999999999998,1,3,46.53,0.6117674216039698,3.302541081331343,,0.16216216216216217,True,False,True,False,True,False,False,False,False,False,False
O=C(Cc1ccc2c(c1)CCCC2)NCCNS(=O)(=O)c1ccccc1,372.49,2.2025999999999994,2,3,75.27000000000001,0.7318864521284623,2.019168566386737,O=C(Cc1ccc2c(c1)CCCC2)NCCNS(=O)(=O)c1ccccc1,0.273972602739726,False,True,True,True,False,False,False,True,False,False,False
CCC1CNCCCN1Cc1cnc(C)c(C)n1,248.374,1.6673399999999996,1,4,41.05,0.8831769781231679,3.105508542160143,c1cnc(CN2CCCNCC2)cn1,0.20930232558139536,False,True,False,False,False,False,False,True,False,False,False
CCC=CC(C)c1ccccc1N,175.27499999999998,3.3385000000000007,1,1,26.02,0.5530828036297474,2.9676389747743386,c1ccccc1,0.208955223880597,False,True,False,False,False,False,False,True,False,False,False
COC(=O)CN1C(=O)C(Cc2ccc(F)cc2)SC1=S,313.375,1.7700999999999996,0,5,46.61,0.6261354644426256,2.7379192858912162,O=C1NC(=S)SC1Cc1ccccc1,0.23880597014925373,False,False,True,True,True,False,False,True,False,False,False
CN(C)C(=O)NC(CSc1ccc(Cl)cc1)C(=O)O,302.783,2.1565,2,3,69.64,0.8178407647429256,2.5917429646701198,c1ccccc1,0.21739130434782608,True,False,True,True,False,True,False,True,False,False,False
COc1ccc(CC(=O)Cc2cccs2)cc1OC,276.357,3.119600000000002,0,4,35.53,0.8129055592354111,1.9293771486527227,O=C(Cc1ccccc1)Cc1cccs1,0.3125,False,False,True,False,False,False,False,True,False,False,False
NNc1cccc2c1C(=O)CC2,162.19199999999995,1.1011000000000002,2,3,55.12,0.47996326366424086,2.464755588557159,O=C1CCc2ccccc21,0.1875,False,True,True,False,False,False,False,True,False,False,False
COc1cc(-c2nc(C3(c4ccccn4)CC3C)no2)ccc1C#N,332.3630000000001,3.337780000000002,0,6,84.83000000000001,0.7282676622724046,3.5165684231015923,c1ccc(-c2nc(C3(c4ccccn4)CC3)no2)cc1,0.23255813953488372,False,False,False,False,False,False,False,True,False,False,False
CCn1c(=O)cc(NC(=O)c2ccc(COc3ccc(Cl)cc3Cl)o2)c2cnn(C(C)C)c21,489.35900000000015,5.529900000000004,1,5,91.28999999999999,0.36873512789912416,2.779673319645612,O=C(Nc1cc(=O)[nH]c2[nH]ncc12)c1ccc(COc2ccccc2)o1,0.28431372549019607,False,False,True,True,False,True,False,True,False,False,False
NC1CCC2(CC1)C(=O)Nc1cc(C(=O)Nc3cccc(F)c3)cc(Cl)c12,387.84200000000004,3.822600000000002,3,3,84.22,0.7318899181865325,3.0898239720286362,O=C(Nc1ccccc1)c1ccc2c(c1)NC(=O)C21CCCCC1,0.3,False,True,True,True,True,True,False,True,False,False,False
CNC(=O)NC(=O)COC(=O)c1c(OC)c(C2CC2)nn1C,310.31,-0.08149999999999946,2,6,111.55000000000001,0.7357087584418951,2.639440958229782,c1cc(C2CC2)n[nH]1,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False
CCN(CC1(O)CCC2C3Cc4ccc(O)cc4CC3=CC(c3cccnc3)C2C1)C(F)(F)C(=O)NCC(O)c1ccccc1,617.7370000000003,5.137700000000005,4,6,105.92,0.19593383780679283,4.911307545924351,O=C(CNCC1CCC2C3Cc4ccccc4CC3=CC(c3cccnc3)C2C1)NCCc1ccccc1,0.19491525423728814,True,False,True,True,True,False,False,True,False,False,False
CC1CCCCC1NC(=O)C1CCN(Cc2ccc(N3CCOCC3)nc2)CC1,400.5670000000003,2.825100000000001,1,5,57.7,0.8236725975782059,2.964533989142115,O=C(NC1CCCCC1)C1CCN(Cc2ccc(N3CCOCC3)nc2)CC1,0.3103448275862069,False,False,True,True,False,False,False,True,True,False,True
CS(=O)(=O)NC1CC(=O)N(CC(=O)N2CC(C(N)=O)Oc3ccccc32)C1,396.4250000000002,-1.5839999999999952,2,6,139.10999999999999,0.615525353236997,3.387616098310568,O=C1CCCN1CC(=O)N1CCOc2ccccc21,0.20224719101123595,False,True,True,True,False,False,False,True,False,False,False
c1ccc(-c2nc(-c3ccc4ccccc4c3)nc(-c3ccc4oc5ccc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)cc5c4c3)n2)cc1,690.8060000000002,12.689299999999978,0,4,56.74,0.1803512210846335,2.724116396741371,c1ccc(-c2nc(-c3ccc4ccccc4c3)nc(-c3ccc4oc5ccc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)cc5c4c3)n2)cc1,0.20987654320987653,False,False,False,False,False,False,False,True,False,False,False
Cc1cc(C)c2oc(NC(=O)C3(N)CCCC3)nc2n1,274.32399999999996,2.04964,2,5,94.04,0.8736413705781821,2.9821070041826463,O=C(Nc1nc2ncccc2o1)C1CCCC1,0.21176470588235294,False,True,True,True,False,False,False,True,False,False,False
CNC(C)Cc1noc(CCC2CC2)n1,209.29299999999995,1.5626,1,4,50.95,0.7721970500112312,3.0272241018111874,c1noc(CCC2CC2)n1,0.20588235294117646,False,True,False,False,False,False,False,False,False,False,False
CCn1c(SCC(=O)N(C)Cc2cc(OC)c3c(c2)OCO3)nnc1-c1ccncc1,441.51300000000015,2.8480000000000008,0,8,91.60000000000001,0.4930169856052269,2.5537306698945326,O=C(CSc1nnc(-c2ccncc2)[nH]1)NCc1ccc2c(c1)OCO2,0.2808988764044944,False,False,True,True,False,False,False,True,False,False,False
CC(C)c1nc(CN2CCC3(O)C(F)C(C)c4cc(F)c(O)cc4C3(C)C2)cs1,422.54100000000017,4.4611000000000045,2,5,56.59,0.7668233390299112,4.4765694455385745,c1ccc2c(c1)CCC1CCN(Cc3cscn3)CC21,0.18584070796460178,True,False,False,False,True,False,False,True,True,False,False
O=C(NCc1ccc([N+](=O)[O-])cc1)c1cccc2c1OCCO2,314.29700000000014,2.2960000000000003,1,5,90.7,0.6904426560562174,2.0338712415053024,O=C(NCc1ccccc1)c1cccc2c1OCCO2,0.22535211267605634,False,False,True,True,False,False,False,True,False,False,False
CSCC(C(=O)F)=C1CC(c2ccccc2C)CC(CCc2cccc(C(F)(F)F)c2F)=N1,481.5300000000002,7.217320000000005,0,3,29.43,0.23743699337528518,3.8575755617950778,C=C1CC(c2ccccc2)CC(CCc2ccccc2)=N1,0.18681318681318682,False,False,True,False,True,False,False,True,False,False,False
CC(NC(=O)N(C)CCO)c1nc2ccccc2s1,279.365,1.991,2,4,65.46000000000001,0.8992378292858725,2.712737500655777,c1ccc2scnc2c1,0.25,True,False,True,True,False,False,False,True,False,False,False
CC1=CCCC(C)C1C(=O)C(C)CCCC(O)C(C)O,282.424,3.0960000000000023,2,3,57.53,0.7054579574717676,4.336149311887803,C1=CCCCC1,0.16883116883116883,True,False,True,False,False,False,False,False,False,False,False
CC1OC(OC2C(CN=[N+]=[N-])OC(N3C(=O)CCC3=O)C(N)C2O)C(O)C(N(C)C)C1O,458.4720000000001,-2.3591999999999946,4,11,203.77999999999997,0.1441656700503212,5.089347141881564,O=C1CCC(=O)N1C1CCC(OC2CCCCO2)CO1,0.13725490196078433,True,True,True,True,False,False,False,False,False,False,False
O=C(CNNCCOC(=O)c1ccc(Br)cc1)Nc1ccc([N+](=O)[O-])cc1,437.2500000000001,2.2470000000000008,3,7,122.60000000000002,0.23806880664741398,2.3192330468582654,O=C(CNNCCOC(=O)c1ccccc1)Nc1ccccc1,0.2727272727272727,False,True,True,True,False,False,True,True,False,False,False
COCCN(C)C(=O)C1CNc2ccccc2CO1,264.325,1.1020999999999994,1,4,50.8,0.8845888969859517,2.996859706751568,c1ccc2c(c1)COCCN2,0.21839080459770116,False,True,True,True,False,False,False,True,False,False,False
COc1ccc(NC(=O)c2ccc(CN(Cc3ccccc3)S(C)(=O)=O)cc2)c(OC)c1,454.5480000000002,3.917900000000003,1,5,84.94000000000001,0.5297983684011642,2.010520203934396,O=C(Nc1ccccc1)c1ccc(CNCc2ccccc2)cc1,0.3384615384615385,False,False,True,True,False,False,False,True,False,False,False
C=C=C(F)Cl,92.5,1.821,0,0,0.0,0.4000196759222431,4.2465234871834685,,0.06896551724137931,False,False,False,False,True,True,False,False,False,False,False
CCOc1ccc(NC(=O)C2COc3ccccc3O2)cc1CC,327.3800000000001,3.4262000000000024,1,4,56.790000000000006,0.9139828740334403,2.498546577250515,O=C(Nc1ccccc1)C1COc2ccccc2O1,0.21794871794871795,False,False,True,True,False,False,False,True,False,False,False
Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1OCc1noc(-c2ccncc2)n1,429.5020000000001,1.9551199999999997,0,8,101.66000000000001,0.586015443759251,2.3874788627918573,O=S(=O)(c1ccc(OCc2noc(-c3ccncc3)n2)cc1)N1CCNCC1,0.22727272727272727,False,False,False,False,False,False,False,True,False,True,False
CCCn1ccnc1NCCN(CC)CC,224.35199999999992,2.0468,1,3,33.09,0.7333737135554629,2.524720783040639,c1c[nH]cn1,0.23529411764705882,False,True,False,False,False,False,False,False,False,False,False
C=CCc1cc(NC(=O)COC)cn1C,208.26099999999997,1.3385,1,2,43.26,0.7419175564186569,2.714694094413673,c1cc[nH]c1,0.2077922077922078,False,False,True,True,False,False,False,False,False,False,False
NC(=O)Cn1cc(CCNC(=O)C2Cc3ccccc3O2)c2ccccc21,363.4170000000001,1.7890000000000001,2,3,86.35000000000001,0.7000079442548388,2.7472953049467286,O=C(NCCc1c[nH]c2ccccc12)C1Cc2ccccc2O1,0.20930232558139536,False,False,True,True,False,False,False,True,False,False,False
Cc1ccc2c(C)c(C(=O)NCC3CCNC3)oc2c1C,286.37500000000006,2.6973600000000006,2,3,54.27,0.9118644125118492,2.835917486657916,O=C(NCC1CCNC1)c1cc2ccccc2o1,0.2571428571428571,False,True,True,True,False,False,False,True,False,False,False
COc1ccc(CN(C)S(=O)(=O)c2ccc(N)c(C)c2)cc1,320.41400000000004,2.4065200000000004,1,4,72.63,0.8587358954361807,1.898114126417525,O=S(=O)(NCc1ccccc1)c1ccccc1,0.25757575757575757,False,True,False,False,False,False,False,True,False,False,False
COc1ccccc1C(=O)NN=C1CCCc2ccc(OC)c(O)c21,340.3790000000001,2.8798000000000017,2,5,80.15,0.8388766078578574,2.3220293510195464,O=C(NN=C1CCCc2ccccc21)c1ccccc1,0.25333333333333335,True,False,True,True,False,False,False,True,False,False,False
CCOC(=O)c1ccccc1NC(c1ccccc1)c1cc(C)ccc1C,359.46900000000016,5.681640000000005,1,3,38.33,0.575337568995246,2.379675586203934,c1ccc(NC(c2ccccc2)c2ccccc2)cc1,0.2753623188405797,False,True,True,False,False,False,False,True,False,False,False
CCOC(=O)C=CC(C)N(C(C)=O)C(C)CC(C)C,269.38499999999993,2.777300000000001,0,3,46.61,0.5271789771733433,3.606125468897739,,0.17105263157894737,False,False,True,True,False,False,False,False,False,False,False
CC(C(=O)O)n1cc(NC(=O)CCC2CCCCC2)cn1,293.36699999999996,2.827700000000001,2,3,84.22,0.8443250281190559,2.690565726553613,O=C(CCC1CCCCC1)Nc1cn[nH]c1,0.2692307692307692,True,False,True,True,False,False,False,False,False,False,False
O=C(OCc1ccccc1)N1CC2CC(C1)C1CN(Cc3ccccc3)CC21,376.50000000000006,4.023100000000003,0,3,32.78,0.8078670648257956,3.9514076753662666,O=C(OCc1ccccc1)N1CC2CC(C1)C1CN(Cc3ccccc3)CC21,0.24285714285714285,False,False,True,True,False,False,False,True,True,False,False
CCOC(=O)C1CCCN(c2nnc(Cc3ccccc3Cl)o2)C1,349.8180000000001,3.093300000000002,0,6,68.46000000000001,0.7725291539867485,2.8446422294244282,c1ccc(Cc2nnc(N3CCCCC3)o2)cc1,0.2840909090909091,False,False,True,False,False,True,False,True,True,False,False
C=CCn1ccnc1C(C)NC(=O)NCc1ccnc(Oc2ccccc2C)c1,391.47500000000014,4.125220000000002,2,4,81.07000000000001,0.56601647653609,3.024089401152354,O=C(NCc1ccnc(Oc2ccccc2)c1)NCc1ncc[nH]1,0.2808988764044944,False,False,True,True,False,False,False,True,False,False,False
Cc1ccoc1C(=O)Cc1cc(Cl)ccc1Cl,269.127,4.320220000000003,0,2,30.21,0.7765240056235181,2.287968709500131,O=C(Cc1ccccc1)c1ccco1,0.2222222222222222,False,False,True,False,False,True,False,True,False,False,False
Cc1ccnc(Sc2ccc(C(=O)N(C)C)nn2)n1,275.337,1.4280199999999998,0,6,71.87,0.7890218542585528,2.597955765004924,c1cnc(Sc2cccnn2)nc1,0.2608695652173913,False,False,True,True,False,False,False,True,False,False,False
CC(Cl)C(=O)c1ccc(Br)o1,237.48,2.852100000000002,0,2,30.21,0.5847397247432266,3.096965476182106,c1ccoc1,0.21568627450980393,False,False,True,False,False,True,True,False,False,False,False
COC(=O)CCOC1C(N=[N+]=[N-])C(=O)OC(CO)C1(O)C(O)CO,349.2960000000001,-2.384399999999999,4,10,191.51,0.16012832415785763,4.8186698718289085,O=C1CCCCO1,0.1511627906976744,True,False,True,False,False,False,False,False,False,False,False
CCCCCCCCOc1ccc(C(C)(C)c2cc(OC3CCCCC3C)ccc2OC(=O)c2ccc(OC)cc2)cc1C,600.8400000000004,10.245519999999996,0,5,53.99000000000001,0.09867652659100015,3.406432678272899,O=C(Oc1ccc(OC2CCCCC2)cc1Cc1ccccc1)c1ccccc1,0.25,False,False,True,False,False,False,False,True,False,False,False
Nc1cc[n+](CCOc2ccc(C=CC3=C(O)C(=C4C(=O)[N+]([O-])(c5ccccc5)C(=O)c5ccccc54)SC3=O)cc2)cc1,604.6640000000002,5.331000000000005,2,8,133.63,0.09508748073433346,4.206889967932067,O=C1SC(=C2C(=O)[NH+](c3ccccc3)C(=O)c3ccccc32)C=C1C=Cc1ccc(OCC[n+]2ccccc2)cc1,0.16,True,True,True,True,False,False,False,True,False,False,False
CCCOc1ccccc1C1CCCN1,205.30099999999993,2.8999000000000006,1,2,21.259999999999998,0.8157107150215741,2.466334091821178,c1ccc(C2CCCN2)cc1,0.2054794520547945,False,True,False,False,False,False,False,True,False,False,False
CCCCCCCCCCCCCCCOC(=O)NCCCCOC,357.5790000000001,6.230400000000006,1,3,47.56,0.27868896759778716,2.02918200540741,,0.2,False,False,True,True,False,False,False,False,False,False,False
CC1CCCCN1Cc1ccccc1NC(=O)Cn1nc(C(F)F)cc1C(F)F,412.43100000000004,4.771400000000004,1,3,50.160000000000004,0.6667221544194629,3.078773120645713,O=C(Cn1cccn1)Nc1ccccc1CN1CCCCC1,0.24210526315789474,False,False,True,True,True,False,False,True,True,False,False
CCOC(=O)c1ccc2c(-c3ccc(C4CCCC4)c(-c4csc(N)n4)c3)noc2n1,434.5210000000001,5.429800000000004,1,8,104.13000000000001,0.4176190341871401,2.8350898574485512,c1cnc2onc(-c3ccc(C4CCCC4)c(-c4cscn4)c3)c2c1,0.2169811320754717,False,True,True,False,False,False,False,True,False,False,False
OCCn1cc(COCC2CCOCC2)nn1,241.29099999999994,0.21359999999999957,1,5,69.4,0.7708999310223059,2.5913262741482477,c1[nH]nnc1COCC1CCOCC1,0.2647058823529412,True,False,False,False,False,False,False,False,False,False,False
CCNC1CCC(C)C1CN1CCN(C)CC1C,253.43399999999994,1.6465000000000005,1,3,18.509999999999998,0.8216944929904584,3.8694554319956334,C1CCC(CN2CCNCC2)C1,0.2235294117647059,False,True,False,False,False,False,False,False,False,True,False
O=C1c2cccc3c(C#CBr)ccc(c23)C(=O)N1Cc1nc2ccccc2[nH]1,430.26100000000014,4.216200000000002,1,3,66.06,0.38278604367518154,2.662269083124201,O=C1c2cccc3cccc(c23)C(=O)N1Cc1nc2ccccc2[nH]1,0.22535211267605634,False,False,True,True,False,False,True,True,False,False,False
COc1ccc(C(=O)n2c3ccccc3c3cc(O)c(C(=O)c4ccc(OCc5nc(C(C)=O)cs5)cc4)cc32)cc1,576.6300000000003,6.666300000000007,1,8,107.72,0.20178245500200898,2.6794827353966397,O=C(c1ccc(OCc2nccs2)cc1)c1ccc2c3ccccc3n(C(=O)c3ccccc3)c2c1,0.3023255813953488,True,False,True,False,False,False,False,True,False,False,False
Cc1c(C)c2ccc(OCC(=O)NC(C)c3ccc(F)cc3F)cc2oc1=O,387.3820000000001,3.9442400000000024,1,4,68.53999999999999,0.6735115185431384,2.6985975286689357,O=C(COc1ccc2ccc(=O)oc2c1)NCc1ccccc1,0.25675675675675674,False,False,True,True,True,False,False,True,False,False,False
O=C(NCC(F)(F)CO)c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,433.47700000000043,0.6651000000000005,2,6,99.17999999999999,0.6557916201587867,2.561211930068234,O=S(=O)(c1ccc(N2CCCC2)cc1)N1CCOCC1,0.2857142857142857,True,False,True,True,True,False,False,True,False,False,True
CCC1(c2ccc3c(c2)OCCO3)NC(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)C1=O,439.42400000000015,1.9823,2,7,115.43,0.6847594944130383,2.968590733047737,O=C(CN1C(=O)NC(c2ccc3c(c2)OCCO3)C1=O)Nc1ccc2c(c1)OCO2,0.21739130434782608,False,False,True,True,False,False,False,True,False,False,False
CC1(Cl)CCC(Cc2ccccc2F)O1,228.69400000000002,3.502200000000002,0,1,9.23,0.7043697597560095,3.5065955154487245,c1ccc(CC2CCCO2)cc1,0.1891891891891892,False,False,False,False,True,True,False,True,False,False,False
CCOc1cnc(NC(=S)Nc2ccccc2C)nc1,288.37600000000003,2.9926200000000014,2,4,59.07,0.843491340988349,2.055413771099939,S=C(Nc1ccccc1)Nc1ncccn1,0.2463768115942029,False,True,False,False,False,False,False,True,False,False,False
COc1cccc(Oc2cc(F)cc([N+](=O)[O-])c2)c1,263.224,3.5348000000000024,0,4,61.599999999999994,0.6249007425296009,1.9247505400412077,c1ccc(Oc2ccccc2)cc1,0.25,False,False,False,False,True,False,False,True,False,False,False
O=C(O)c1ccc(C(F)(F)F)c(NCCc2cc[n+]([O-])cc2)n1,327.262,2.0866,2,4,89.16,0.6482454725370995,2.7201683444024045,c1ccc(NCCc2cc[nH+]cc2)nc1,0.24,True,True,True,False,True,False,False,True,False,False,False
CC(CNc1nc(CC(C)(C)C)nc2ccsc12)[S+](C)[O-],325.5030000000001,3.4588000000000028,1,5,60.870000000000005,0.8552926676040572,4.189239041946844,c1ncc2sccc2n1,0.189873417721519,False,True,False,False,False,False,False,True,False,False,False
CC(C)CN(C)CC1CC(c2ccc(NC3CCCCCC3)cc2)NN1,358.5740000000001,4.316700000000003,3,4,39.33,0.6350219431124562,3.4284890729216553,c1cc(C2CCNN2)ccc1NC1CCCCCC1,0.2236842105263158,False,True,False,False,False,False,False,True,False,False,False
CC1C(C2CCNC2=O)C(O)CN2CCC12,224.304,-0.17639999999999967,2,3,52.57,0.6496647894553581,4.362957898956454,O=C1NCCC1C1CCN2CCC2C1,0.18518518518518517,True,False,True,True,False,False,False,False,True,False,False
CCC(C)NOC,103.16499999999999,0.9359,1,2,21.259999999999998,0.536523791326398,3.423380503597283,,0.16363636363636364,False,True,False,False,False,False,False,False,False,False,False
CCOC(=O)C1=CN(Cc2ccc(C)cc2)N(C)c2ccccc21,322.4080000000001,3.766020000000003,0,4,32.78,0.802405912116199,2.6227176456189785,C1=CN(Cc2ccccc2)Nc2ccccc21,0.2112676056338028,False,False,True,False,False,False,False,True,False,False,False
Cn1nccc1-c1ccc2c(c1)CCC2=O,212.25199999999995,2.216,0,2,34.89,0.7260574364842641,2.321076568993817,O=C1CCc2cc(-c3ccn[nH]3)ccc21,0.24528301886792453,False,False,True,False,False,False,False,True,False,False,False
Cc1cc(C)c(CNC(=O)CCCCCl)c(C)c1,267.79999999999995,3.6371600000000024,1,1,29.1,0.6188234678718149,2.051767388315305,c1ccccc1,0.21212121212121213,False,False,True,True,False,True,False,True,False,False,False
O=C(NCc1cccc(Cl)c1)C1COc2cc(S(=O)(=O)NCc3ccc(Cl)cc3)ccc2O1,507.39500000000015,3.9281000000000024,2,5,93.73,0.505797665436166,2.701606309443502,O=C(NCc1ccccc1)C1COc2cc(S(=O)(=O)NCc3ccccc3)ccc2O1,0.23076923076923078,False,True,True,True,False,True,False,True,False,False,False
CCC(C)(C)NC(=O)NCC[S+](C)[O-],220.33799999999997,0.8527000000000001,2,2,64.19,0.6747212831055921,3.9037182719961114,,0.1506849315068493,False,False,True,True,False,False,False,False,False,False,False
CCCN(C(=O)O)C1CCc2ccccc2C1,233.31099999999995,2.9339000000000013,1,1,40.540000000000006,0.8716022413750542,2.602192729682992,c1ccc2c(c1)CCCC2,0.2222222222222222,True,False,True,True,False,False,False,True,False,False,False
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,242.23099999999997,-1.5142799999999992,3,5,104.54999999999998,0.5842742137821719,3.3763667036123843,O=c1ccn(C2CCCO2)c(=O)[nH]1,0.171875,True,False,False,False,False,False,False,True,False,False,False
CCCCCCCCCCCCCCC(CCCCOC1OC(CO)C(O)C(O)C1O)NCCCCO,533.7910000000002,3.795100000000002,6,8,131.64000000000001,0.09772724030104164,3.972623241782295,C1CCOCC1,0.14634146341463414,True,True,False,False,False,False,False,False,False,False,False
O=C1OC(Nc2nnc(C(F)(F)F)s2)c2ccccc21,301.249,2.838000000000001,1,6,64.11,0.8641264448814953,3.1151408443327746,O=C1OC(Nc2nncs2)c2ccccc21,0.21794871794871795,False,True,True,False,True,False,False,True,False,False,False
CC(CO)C(C)NC1CC1NC(=O)OC(C)(C)C,258.36199999999997,1.2585,3,4,70.59,0.6940619633319284,3.834866855890887,C1CC1,0.18840579710144928,True,True,True,True,False,False,False,False,False,False,False
CCC(NC(=O)c1ccccc1C(F)(F)F)c1nccs1,314.33199999999994,4.043000000000002,1,3,41.99,0.9250578085861005,2.687216187372748,O=C(NCc1nccs1)c1ccccc1,0.23809523809523808,False,False,True,True,True,False,False,True,False,False,False
N#Cc1ccc(NCC2(C(=O)O)CCCCC2)cn1,259.3089999999999,2.4002800000000004,2,4,86.01,0.8666765360349798,2.663002789678364,c1cncc(NCC2CCCCC2)c1,0.2535211267605634,True,True,True,False,False,False,False,True,False,False,False
CCOC(=O)c1c(C(=O)NCCc2c[nH]c3ccccc23)[nH]c(C)c1-c1ccc(OC)cc1,445.5190000000002,4.629220000000004,3,4,96.21,0.34466570324413653,2.414195218884206,O=C(NCCc1c[nH]c2ccccc12)c1cc(-c2ccccc2)c[nH]1,0.379746835443038,False,False,True,True,False,False,False,True,False,False,False
COc1cc(-c2noc(SC)n2)ccc1OCc1ccc(Cl)cc1,362.8380000000001,4.699500000000003,0,6,57.38000000000001,0.5922580697949424,2.1877772855953683,c1ccc(COc2ccc(-c3ncon3)cc2)cc1,0.26666666666666666,False,False,False,False,False,True,False,True,False,False,False
Cc1cc2c(c(C)c1C(=O)O)C(=O)c1c(O)cccc1C2=O,296.2780000000001,2.48264,2,4,91.66999999999999,0.71946799551351,2.39173326592209,O=C1c2ccccc2C(=O)c2ccccc21,0.23333333333333334,True,False,True,False,False,False,False,True,False,False,False
Cc1[nH]c2c(-c3noc(-c4ccc(C(=N)N)cc4)n3)cnn2c1C1CCOCC1,391.43500000000023,2.865890000000001,3,6,131.10999999999999,0.36203284057550306,3.071757778664084,c1ccc(-c2nc(-c3cnn4c(C5CCOCC5)c[nH]c34)no2)cc1,0.23157894736842105,False,True,False,False,False,False,False,True,False,False,False
