canonical_smiles,MW,cLogP,HBD,HBA,TPSA,QED,SA_score,scaffold,nearest_active_sim,has_hydroxyl,has_amine,has_carbonyl,has_amide,has_halogen_F,has_halogen_Cl,has_halogen_Br,has_aromatic_ring,has_piperidine,has_piperazine,has_morpholine
CNC(=O)c1c(N(Cc2ccccc2)C(C)C)nn(-c2ccccc2)c1-c1ccccn1,425.5360000000002,4.708900000000004,1,4,63.050000000000004,0.46582921763456214,2.538343180523027,c1ccc(CNc2cc(-c3ccccn3)n(-c3ccccc3)n2)cc1,0.3287671232876712,False,False,True,True,False,False,False,True,False,False,False
NC(=S)c1cccc(OCCCCN2C(=O)C=CC2=O)c1,304.371,1.4048,1,4,72.63,0.4682350489660131,2.3207075056994455,O=C1C=CC(=O)N1CCCCOc1ccccc1,0.2602739726027397,False,True,True,True,False,False,False,True,False,False,False
Cc1cc(C=O)ccc1C(C)(C)C,176.25899999999996,3.1050200000000014,0,1,17.07,0.6007774751332633,2.14464925227127,c1ccccc1,0.2,False,False,True,False,False,False,False,True,False,False,False
Cc1nccc(-c2ccc(C(C)NC(=O)C3CCCN3C(=O)C(NC(=O)CCCCC(=O)N3CCC(n4ccc(N5CCOCC5)c(C)c4=O)CC3)C(C)C)cc2)c1F,814.0159999999998,5.235940000000005,2,8,146.17999999999998,0.21060588919642348,4.3134508096208295,O=C(CCCCC(=O)N1CCC(n2ccc(N3CCOCC3)cc2=O)CC1)NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2ccncc2)cc1,0.25203252032520324,False,False,True,True,True,False,False,True,True,False,True
CCOC(=O)C1=C(C)N=c2sc(=Cc3cn(-c4ccccc4)nc3C)c(=O)n2C1c1ccc(OC)cc1OC,544.6330000000003,3.3096200000000016,0,8,96.94,0.331416101855681,3.1539428609107363,O=c1c(=Cc2cnn(-c3ccccc3)c2)sc2n1C(c1ccccc1)C=CN=2,0.28846153846153844,False,False,True,False,False,False,False,True,False,False,False
CCN(C)C(CNC(=O)CCNC(=O)C=Cc1ccccc1)c1ccccc1,379.504,3.0153000000000008,2,3,61.440000000000005,0.6240191740124745,2.6142954232743296,O=C(C=Cc1ccccc1)NCCC(=O)NCCc1ccccc1,0.25,False,False,True,True,False,False,False,True,False,False,False
N#CC1C=CC(S(=O)(=O)N2CCC(CCN3C(=O)CCC3=O)CC2)=CC1,377.46600000000024,1.5508799999999996,0,5,98.54999999999998,0.677090577180756,3.6065397258203227,O=C1CCC(=O)N1CCC1CCN(S(=O)(=O)C2=CCCC=C2)CC1,0.18055555555555555,False,False,True,True,False,False,False,False,True,False,False
Cc1ccc(OC(=O)C2CC(=O)C3C=CC2C3)c(Br)c1,335.197,3.4442200000000023,0,3,43.370000000000005,0.4723644820873945,4.397798344863974,O=C1CC(C(=O)Oc2ccccc2)C2C=CC1C2,0.20512820512820512,False,False,True,False,False,False,True,True,False,False,False
Cc1cccc(OCC2CN(C(=O)c3cccnc3)CCCO2)c1,326.39600000000013,2.700120000000001,0,4,51.66,0.8667226603743522,2.5342079628214655,O=C(c1cccnc1)N1CCCOC(COc2ccccc2)C1,0.32967032967032966,False,False,True,True,False,False,False,True,False,False,False
COC1=NN(Cc2cc([N+](=O)[O-])cc3c2OCOC3)C(=O)C1(C)c1cccc(F)c1,415.3770000000001,2.860400000000001,0,7,103.5,0.5619302482975793,3.658551279481725,O=C1C(c2ccccc2)C=NN1Cc1cccc2c1OCOC2,0.24175824175824176,False,False,True,True,True,False,False,True,False,False,False
COc1ccc(C=CC(C)(C)O)cc1C,206.28499999999997,2.787720000000001,1,2,29.46,0.8236432059457576,2.239746195726994,c1ccccc1,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False
CCC(O)(CC)CNCc1cnn(-c2ccccc2)n1,274.368,1.908,2,4,62.97,0.809309577032669,2.6139676172537865,c1ccc(-n2nccn2)cc1,0.28125,True,True,False,False,False,False,False,True,False,False,False
COc1ccc(CCNC(=O)c2ccnc(C3CCNCC3)n2)cc1OC,370.45300000000015,1.9332999999999996,2,6,85.37,0.7746947815491144,2.363129512133879,O=C(NCCc1ccccc1)c1ccnc(C2CCNCC2)n1,0.29545454545454547,False,True,True,True,False,False,False,True,True,False,False
CCCCc1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(Br)c(OCC(F)(F)F)c([N+](=O)[O-])c1,606.1930000000002,5.995600000000004,0,6,99.62,0.17821109476286184,2.9365890328696675,O=c1c2ccccc2ncn1N=Cc1ccccc1,0.2072072072072072,False,False,False,False,True,False,True,True,False,False,False
CCOc1cnc(OCc2cccnc2NC(=O)c2ccc(F)c(CN)c2)nc1,397.41000000000014,2.6994,2,7,112.25,0.600855404608818,2.529386515589808,O=C(Nc1ncccc1COc1ncccn1)c1ccccc1,0.3,False,True,True,True,True,False,False,True,False,False,False
CN1CCN(c2ccc(NC(=O)C(N)CC(=O)C(CO)NC(=O)CNC(=O)c3ccco3)cc2)CC1,500.55600000000027,-0.8364999999999958,5,9,170.24,0.2639943811459007,3.2436913372472684,O=C(CCC(=O)Nc1ccc(N2CCNCC2)cc1)CNC(=O)CNC(=O)c1ccco1,0.34408602150537637,True,True,True,True,False,False,False,True,False,True,False
CC(C)(C)OC(=O)NC1COC1C(=O)N1COCOC1,288.30000000000007,0.026400000000000867,1,6,86.33,0.7710326919328396,3.969167602625655,O=C(C1CCO1)N1COCOC1,0.2,False,False,True,True,False,False,False,False,False,False,False
CC(Nc1cccc2nc(C3CCC(F)(F)CC3)nc(N3CCCCC3)c12)c1ccc(CC(=O)O)cc1,508.61300000000034,6.713200000000007,2,5,78.35000000000001,0.36918853441289634,3.277420915393918,c1ccc(CNc2cccc3nc(C4CCCCC4)nc(N4CCCCC4)c23)cc1,0.27956989247311825,True,True,True,False,True,False,False,True,True,False,False
CNc1cc(F)cc(OCCN2CCCC2C)c1,252.33299999999994,2.730500000000001,1,3,24.5,0.8717355411438851,2.656863293291364,c1ccc(OCCN2CCCC2)cc1,0.2716049382716049,False,True,False,False,True,False,False,True,False,False,False
CSc1cccc(-c2ccc(-c3nc4ccc(F)cc4n3C)cc2)c1,348.446,5.768300000000004,0,2,17.82,0.437545434399857,2.1043454669458743,c1ccc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,0.2916666666666667,False,False,False,False,True,False,False,True,False,False,False
Nc1cc(Cl)cc(S(=O)(=O)NC2CCc3cc(N)ccc3C2)c1,351.8590000000001,2.3402000000000003,3,4,98.21,0.738995519636819,2.8919476515855003,O=S(=O)(NC1CCc2ccccc2C1)c1ccccc1,0.23529411764705882,False,True,False,False,False,True,False,True,False,False,False
CN(C)C(CNc1c(N)n(CC(=O)NC(N)=O)c(=O)[nH]c1=O)c1ccccc1Cl,423.8610000000001,-0.31809999999999894,5,7,168.33999999999997,0.40615639112218543,3.128025980606264,O=c1[nH]cc(NCCc2ccccc2)c(=O)[nH]1,0.23333333333333334,False,True,True,True,False,True,False,True,False,False,False
CN(C(=O)c1cc(Br)ccc1O)C1CCC1,284.1530000000001,2.7792000000000012,1,2,40.540000000000006,0.9068056140599301,2.0550536631837524,O=C(NC1CCC1)c1ccccc1,0.3225806451612903,True,False,True,True,False,False,True,True,False,False,False
CC1(C)N=C(c2ccc([N+](=O)[O-])cc2)N2CCOC21,261.28099999999995,1.7919,0,5,67.97,0.6009523407105621,3.388975817056357,c1ccc(C2=NCC3OCCN23)cc1,0.28169014084507044,False,False,False,False,False,False,False,True,False,False,False
Cc1ccc(C(O)CN(CCO)Cc2ccc(C)s2)cc1,305.443,2.8928400000000014,2,4,43.7,0.826472989884311,2.6926074475444874,c1ccc(CCNCc2cccs2)cc1,0.2,True,False,False,False,False,False,False,True,False,False,False
Cc1ccc(C(=O)Nc2cccc(C3SCC(=O)N3c3cccc(Cl)c3C)c2)cc1,436.96400000000017,5.987740000000004,1,3,49.410000000000004,0.5462195790966383,2.63887375524126,O=C(Nc1cccc(C2SCC(=O)N2c2ccccc2)c1)c1ccccc1,0.3291139240506329,False,False,True,True,False,True,False,True,False,False,False
C=CCNC(=O)c1ccc2nc(-c3ccccc3O)cc(=O)n2c1,321.336,1.9828999999999999,2,4,83.69999999999999,0.7198292875629605,2.3919633469764445,O=c1cc(-c2ccccc2)nc2ccccn12,0.25842696629213485,True,False,True,True,False,False,False,True,False,False,False
CSc1ccc(NCC(=O)NCCCn2c(=O)[nH]c3ccccc32)cc1,370.478,2.669900000000001,3,4,78.92,0.4207347688384034,2.1997907202328904,O=C(CNc1ccccc1)NCCCn1c(=O)[nH]c2ccccc21,0.25301204819277107,False,True,True,True,False,False,False,True,False,False,False
O=[N+]([O-])CS(=O)(=O)c1ccc(OCCc2ccc(C(F)(F)F)cc2)cc1Cl,423.79600000000005,3.9882000000000026,0,5,86.51,0.4961732641000932,2.4603974054628903,c1ccc(CCOc2ccccc2)cc1,0.24050632911392406,False,False,False,False,True,True,False,True,False,False,False
CONc1cccc(C=CC(=O)Nc2c(C)cc(N3CCCC3)cc2C)c1,365.4770000000002,4.528840000000003,2,4,53.6,0.5833223431163764,2.4562068809189395,O=C(C=Cc1ccccc1)Nc1ccc(N2CCCC2)cc1,0.29069767441860467,False,True,True,True,False,False,False,True,False,False,False
Cc1nnc(SCC(=O)Nc2nc3c(s2)CCCC3)n1Cc1ccccc1,399.54500000000024,3.7009200000000027,1,6,72.70000000000002,0.640002755226849,2.2872712393453245,O=C(CSc1nncn1Cc1ccccc1)Nc1nc2c(s1)CCCC2,0.25842696629213485,False,False,True,True,False,False,False,True,False,False,False
NC(CO)Cc1c[nH]c2cc(O)ccc12,206.245,0.7355999999999998,4,3,82.27,0.5973543310564788,2.800796629283715,c1ccc2[nH]ccc2c1,0.275,True,True,False,False,False,False,False,True,False,False,False
CC1=CC=C(C2=CC=CC(N(c3ccccc3)c3ccc(-c4cccc(-c5cc(-c6ccc(-c7ccccc7)cc6)c6cccnc6n5)c4)cc3)C2)CC1,695.91,13.357299999999976,0,3,29.020000000000003,0.15844842905460185,3.761109127487133,C1=CCCC(C2=CC=CC(N(c3ccccc3)c3ccc(-c4cccc(-c5cc(-c6ccc(-c7ccccc7)cc6)c6cccnc6n5)c4)cc3)C2)=C1,0.2073170731707317,False,False,False,False,False,False,False,True,False,False,False
CCOC(=O)Cc1ncc(C(=O)OCC)cc1S,269.32199999999995,1.6525999999999998,1,6,65.49,0.6501483230931943,2.5222540445162487,c1ccncc1,0.2903225806451613,False,False,True,False,False,False,False,True,False,False,False
NC(=NCC1CCCCC1)N1CCCCC1,223.36399999999992,2.3673,1,1,41.62,0.576591504967347,2.398702321502178,C(=NCC1CCCCC1)N1CCCCC1,0.1780821917808219,False,True,False,False,False,False,False,False,True,False,False
CN1CCC(NC(=O)c2cc3cc(Nc4ncc(Br)c(NCC5CCOC5)n4)ccc3o2)CC1,529.4390000000002,4.001300000000002,3,8,104.55000000000001,0.4221833689254684,3.2318589885171995,O=C(NC1CCNCC1)c1cc2cc(Nc3nccc(NCC4CCOC4)n3)ccc2o1,0.3163265306122449,False,True,True,True,False,False,True,True,True,False,False
C#CCN(CC(F)(F)F)C(=O)NCc1ccc(C)s1,290.31,2.7636200000000013,1,2,32.34,0.84970981004667,2.819655278366147,c1ccsc1,0.2112676056338028,False,False,True,True,True,False,False,False,False,False,False
CN1C(=O)NC(=O)C2NC(c3ccc(-c4nc(-c5ccccc5)nc(-c5cccc6oc7ccccc7c56)n4)cc3)OC21,568.5930000000002,5.266700000000005,2,8,122.48000000000002,0.2951255234658803,4.043996533379713,O=C1NC(=O)C2NC(c3ccc(-c4nc(-c5ccccc5)nc(-c5cccc6oc7ccccc7c56)n4)cc3)OC2N1,0.23684210526315788,False,True,True,True,False,False,False,True,False,False,False
Cc1ccc(S(=O)(=O)N2CCCCC2C(=O)N2CCN(CC(C)C)CC2)cc1,407.5800000000002,2.33842,0,4,60.93000000000001,0.7516928103176044,2.5704887220908965,O=C(C1CCCCN1S(=O)(=O)c1ccccc1)N1CCNCC1,0.2692307692307692,False,False,True,True,False,False,False,True,True,True,False
O=C(Nc1cccc(-c2nc3ccccc3o2)c1)C1CCC1,292.3380000000001,4.233400000000002,1,3,55.13,0.785451726243833,1.830055087955989,O=C(Nc1cccc(-c2nc3ccccc3o2)c1)C1CCC1,0.3709677419354839,False,False,True,True,False,False,False,True,False,False,False
Cc1ccc(-n2c(=O)n(C)c(=O)c3c(N(Cc4ccccc4)Cc4ccc(C(C)(C)C)cc4)cc(-c4ccccc4)nc32)cc1,594.7590000000002,7.564120000000009,0,4,60.13,0.19138237083955534,2.6718430722507645,O=c1[nH]c(=O)n(-c2ccccc2)c2nc(-c3ccccc3)cc(N(Cc3ccccc3)Cc3ccccc3)c12,0.25274725274725274,False,False,False,False,False,False,False,True,False,False,False
Cc1cc(N(c2ccc3c(n2)NC(=O)C2(COC2)C3)C2CCOCC2)ccc1Cl,413.9050000000002,3.8717200000000025,1,5,63.69000000000001,0.827011862710914,3.6694519590763583,O=C1Nc2nc(N(c3ccccc3)C3CCOCC3)ccc2CC12COC2,0.24175824175824176,False,False,True,True,False,True,False,True,False,False,False
Cn1cnc(S(=O)(=O)N2CCC(c3nc4ccccc4o3)CC2)c1,346.4120000000001,2.1296,0,5,81.23,0.725550399241237,2.512072268872961,O=S(=O)(c1c[nH]cn1)N1CCC(c2nc3ccccc3o2)CC1,0.2553191489361702,False,False,False,False,False,False,False,True,True,False,False
OCC(O)CNc1ccc2nccnc2c1,219.24400000000003,0.39489999999999986,3,5,78.27,0.6931975114541185,2.6474087369031416,c1ccc2nccnc2c1,0.3333333333333333,True,True,False,False,False,False,False,True,False,False,False
COC(=O)CC(C)NS(=O)(=O)c1nnc(C)o1,263.275,-0.39208,1,7,111.39,0.7196558714558287,3.295581960452223,c1nnco1,0.24285714285714285,False,True,True,False,False,False,False,False,False,False,False
CC(=O)CSc1nc(-c2cccs2)n(-c2ccccc2)n1,315.42300000000006,3.6769000000000025,0,5,47.78,0.6739510046564426,2.2619316406087133,c1ccc(-n2ncnc2-c2cccs2)cc1,0.275,False,False,True,False,False,False,False,True,False,False,False
Oc1c(Cl)cc(Cl)cc1Cl,197.44799999999998,3.3523999999999994,1,1,20.23,0.6761278584580761,1.8489788341311346,c1ccccc1,0.6190476190476191,True,False,False,False,False,True,False,True,False,False,False
Nc1ccc(OC(=O)C=Cc2ccccc2)cc1,239.27400000000003,2.8876000000000017,1,3,52.32,0.38758462859044157,1.7674473786546372,O=C(C=Cc1ccccc1)Oc1ccccc1,0.2413793103448276,False,True,True,False,False,False,False,True,False,False,False
CN1CCN(C(C(=O)Nc2ccc([N+](=O)[O-])cc2)c2ccccc2)CC1,354.41000000000014,2.522000000000001,1,5,78.72,0.6592899582564752,2.4206498161002763,O=C(Nc1ccccc1)C(c1ccccc1)N1CCNCC1,0.3142857142857143,False,False,True,True,False,False,False,True,False,True,False
O=S1(=O)N=CNc2ccsc21,188.233,0.8906000000000001,1,4,58.53,0.6574311353726274,3.832923413220306,O=S1(=O)N=CNc2ccsc21,0.15873015873015872,False,True,False,False,False,False,False,False,False,False,False
CN1CCC(NC(=O)C2CCC2)(C(=O)O)C1,226.27599999999993,0.061600000000000044,2,3,69.64,0.7137687710590231,2.9395778432265462,O=C(NC1CCNC1)C1CCC1,0.2602739726027397,True,False,True,True,False,False,False,False,False,False,False
Fc1ccc(NC2c3ccccc3CC2N2CCN(c3ccccc3)CC2)cc1,387.5020000000001,4.725800000000004,1,3,18.509999999999998,0.6984709604754468,2.886683259898719,c1ccc(NC2c3ccccc3CC2N2CCN(c3ccccc3)CC2)cc1,0.2702702702702703,False,True,False,False,True,False,False,True,False,True,False
CC(=O)N1CCN(c2ccc(CNC3CCCCNC3=O)cn2)CC1,345.44700000000006,0.5084000000000006,2,5,77.57000000000001,0.8313591421620398,2.785563922480616,O=C1NCCCCC1NCc1ccc(N2CCNCC2)nc1,0.2716049382716049,False,True,True,True,False,False,False,True,False,True,False
CCc1ccccc1NC(=O)c1nnc(C2CCCN2C(=O)c2cccnc2)s1,407.499,3.725100000000002,1,6,88.08,0.6962815973926959,2.8179234869460785,O=C(Nc1ccccc1)c1nnc(C2CCCN2C(=O)c2cccnc2)s1,0.30952380952380953,False,False,True,True,False,False,False,True,False,False,False
CC(=O)C1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1,335.40300000000013,3.8464000000000027,0,3,46.61,0.8558655598529171,2.613129307096001,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC1,0.29508196721311475,False,False,True,True,False,False,False,True,False,False,False
C=Cc1ccc(-c2ccc(CC)cc2)nc1,209.29199999999997,3.9540000000000033,0,1,12.89,0.7453843814957808,1.9372521542780987,c1ccc(-c2ccccn2)cc1,0.22535211267605634,False,False,False,False,False,False,False,True,False,False,False
O=[N+]([O-])c1ccc(OP(=O)(OCCOc2ccccc2)Oc2ccccc2)cc1,415.338,5.256300000000004,0,7,97.13000000000001,0.19287752935509203,2.6370482122208045,O=P(OCCOc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.2222222222222222,False,False,False,False,False,False,False,True,False,False,False
Cc1cc(C(=O)N2CCCC(CCNS(C)(=O)=O)C2)no1,315.3950000000001,0.7745200000000001,1,5,92.51,0.8663313362028632,2.8418061077971526,O=C(c1ccon1)N1CCCCC1,0.25316455696202533,False,True,True,True,False,False,False,False,True,False,False
CC1CC(NCC(=O)O)c2cc(N3CCOCC3)ccc2N1C(=O)CCc1ccccc1,437.54000000000013,2.996500000000001,2,5,82.10999999999999,0.6931227910042852,3.204715753947575,O=C(CCc1ccccc1)N1CCCc2cc(N3CCOCC3)ccc21,0.3111111111111111,True,True,True,True,False,False,False,True,False,False,True
COc1ccccc1C1CCCN1CCCc1nc(C(N)=O)no1,330.38800000000003,1.9467999999999999,1,6,94.47999999999999,0.8335708717252295,2.8704723297588757,c1ccc(C2CCCN2CCCc2ncno2)cc1,0.2916666666666667,False,False,True,True,False,False,False,True,False,False,False
COCCN1C(=O)C(=O)N(NC(=O)c2ccc3ccccc3c2)C1=S,357.3910000000001,1.0866999999999996,1,5,78.95,0.6400776172649203,2.4358340933194995,O=C1NC(=S)N(NC(=O)c2ccc3ccccc3c2)C1=O,0.2727272727272727,False,False,True,True,False,False,False,True,False,False,False
O=S(=O)(c1ccc(O)c(O)c1)c1ccc(O)c(OCCO)c1,326.3260000000001,1.0072999999999999,4,7,124.29000000000002,0.6043025816367856,2.2602302802636807,O=S(=O)(c1ccccc1)c1ccccc1,0.22058823529411764,True,False,False,False,False,False,False,True,False,False,False
COc1ccc(NC(=O)N2Cc3ccccc3-n3cccc3C2c2cccc(Cl)c2)cc1,443.9340000000001,6.276400000000005,1,2,46.5,0.4049161097876003,2.714984912570877,O=C(Nc1ccccc1)N1Cc2ccccc2-n2cccc2C1c1ccccc1,0.3118279569892473,False,False,True,True,False,True,False,True,False,False,False
COc1ccc(C2=C(Cc3c(C)c(C=C(C#N)C(=O)Nc4cccc(C)c4)c(Cl)c(F)c3Cl)C(=O)CC2)cc1F,581.4460000000001,7.801920000000006,1,4,79.19,0.1754915605405915,3.1986263123047634,O=C(C=Cc1cccc(CC2=C(c3ccccc3)CCC2=O)c1)Nc1ccccc1,0.2545454545454545,False,False,True,True,True,True,False,True,False,False,False
Nc1ccc([N+](=O)[O-])c(CCC(NC(=O)OCc2ccccc2)C(=O)O)c1,373.36500000000007,2.4892000000000003,3,6,144.79,0.36598915891632827,2.606671494295842,O=C(NCCCc1ccccc1)OCc1ccccc1,0.23863636363636365,True,True,True,True,False,False,False,True,False,False,False
CC1=CC2C(=O)C(C)CCC2(C(=O)O)C=C1,220.268,2.1887,1,2,54.370000000000005,0.7365541958066789,4.49703476029975,O=C1CCCC2C=CC=CC12,0.2033898305084746,True,False,True,False,False,False,False,False,False,False,False
Cc1cc2c(nc(C)c3oc4c(OCc5ccccc5)cccc4c32)oc1=O,371.3920000000001,5.283240000000004,0,5,65.47,0.4314263786413854,2.6694998523549707,O=c1ccc2c(ncc3oc4c(OCc5ccccc5)cccc4c32)o1,0.3188405797101449,False,False,False,False,False,False,False,True,False,False,False
Cc1nn(C)c(NC2(CO)CCCC2)c1C(=N)N,251.33399999999995,0.7295899999999997,4,4,99.95,0.46794126624101506,3.014736305112794,c1cc(NC2CCCC2)[nH]n1,0.15714285714285714,True,True,False,False,False,False,False,False,False,False,False
CC(C)(C)n1nc(N2CCC(CCC(=O)Nc3ccccn3)CC2)c(C#N)c1N,395.5110000000002,3.122280000000001,2,6,112.86,0.8040970670570852,2.777211930068235,O=C(CCC1CCN(c2cc[nH]n2)CC1)Nc1ccccn1,0.27184466019417475,False,True,True,True,False,False,False,True,True,False,False
COCCCCNS(=O)(=O)c1c(C)nn(CCNC(C)C)c1C,346.4970000000001,1.2028400000000004,2,5,85.25,0.5882613206105929,2.4478055297976535,c1cn[nH]c1,0.18421052631578946,False,True,False,False,False,False,False,False,False,False,False
CCNCc1nn2ccccc2c1N(C)Cc1nccn1C,298.394,1.8136999999999999,1,4,50.39,0.7539372407850179,2.8775651154285153,c1ccn2ncc(NCc3ncc[nH]3)c2c1,0.24615384615384617,False,True,False,False,False,False,False,True,False,False,False
CCCCCCCC(=O)OC(OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C(C)=O,502.60800000000023,4.965700000000004,2,7,123.79000000000002,0.22518721015344267,3.361200525089128,c1ccc2[nH]ccc2c1,0.21495327102803738,False,False,True,True,False,False,False,True,False,False,False
CNC(COCC(F)(F)F)c1cc(Br)c(Br)s1,397.05400000000003,4.112500000000002,1,3,21.259999999999998,0.8079874071386539,3.5986342681445302,c1ccsc1,0.15853658536585366,False,True,False,False,True,False,True,False,False,False,False
Cc1cc(S(=O)(=O)NC2CC(C)CC(C)C2)sc1CN,316.4920000000001,2.61822,2,4,72.19,0.8966376366009646,3.4708759942340466,O=S(=O)(NC1CCCCC1)c1cccs1,0.20833333333333334,False,True,False,False,False,False,False,False,False,False,False
Oc1c(F)cccc1CNC1CC2CCC1O2,237.27399999999994,1.9407999999999999,2,3,41.489999999999995,0.8438111987788234,4.326557726289544,c1ccc(CNC2CC3CCC2O3)cc1,0.22058823529411764,True,True,False,False,True,False,False,True,False,False,False
CC(CC(=O)Nc1c(Cl)cccc1Cl)=NNC(=O)C1COc2ccccc2O1,422.2680000000002,3.6541000000000015,2,5,89.02000000000001,0.568834071090276,2.895470693478808,O=C(CC=NNC(=O)C1COc2ccccc2O1)Nc1ccccc1,0.25333333333333335,False,False,True,True,False,True,False,True,False,False,False
Cc1c(CNCc2ccco2)sc2ccccc12,257.358,4.092520000000002,1,3,25.17,0.7611359312642803,2.214016587094962,c1coc(CNCc2cc3ccccc3s2)c1,0.30158730158730157,False,True,False,False,False,False,False,True,False,False,False
Cn1nc(C(C)(C)C)cc1-c1ccc(OCC2COC3(CCOC3)C2)c(Br)c1,449.38900000000024,4.721500000000004,0,4,45.510000000000005,0.6778389807396987,4.1383010968004825,c1cc(-c2ccc(OCC3COC4(CCOC4)C3)cc2)[nH]n1,0.29347826086956524,False,False,False,False,False,False,True,True,False,False,False
O=C(CCl)CCS(=O)(=O)C1CCCC1,238.73599999999996,1.5418,0,3,51.21,0.6831227576244489,2.744712164639507,C1CCCC1,0.15254237288135594,False,False,True,False,False,True,False,False,False,False,False
Cc1ccc(C2SCC(=O)N2Cc2ccncc2)o1,274.345,2.757220000000001,0,4,46.34,0.8631016311688902,2.932081524933386,O=C1CSC(c2ccco2)N1Cc1ccncc1,0.23529411764705882,False,False,True,True,False,False,False,True,False,False,False
Cc1ccc(-n2c(C)cc(C=Nc3scc(C)c3C(N)=O)c2C)cc1Cl,385.9200000000002,5.275380000000005,1,3,60.38,0.6102991098316075,2.7407499661700534,C(=Nc1cccs1)c1ccn(-c2ccccc2)c1,0.24675324675324675,False,False,True,True,False,True,False,True,False,False,False
COc1cc(C=CN)ccc1N,164.208,1.2068,2,3,61.269999999999996,0.6456170793993782,2.407924778191056,c1ccccc1,0.23214285714285715,False,True,False,False,False,False,False,True,False,False,False
CC(C)(CC(N)=O)NCC(O)COc1ccccc1,266.341,0.6699000000000005,3,4,84.58000000000001,0.6454278439739007,2.652166807343285,c1ccccc1,0.29411764705882354,True,True,True,True,False,False,False,True,False,False,False
c1ccc2c(c1)oc1cc(Oc3nccc4c3oc3ccccc34)ccc12,351.36100000000005,6.6727000000000025,0,4,48.400000000000006,0.34929531201252173,2.3033498934619523,c1ccc2c(c1)oc1cc(Oc3nccc4c3oc3ccccc34)ccc12,0.2631578947368421,False,False,False,False,False,False,False,True,False,False,False
CCCCC(CC)C(=O)N1CCCC2CCCCC2C1,279.4679999999999,4.631600000000004,0,1,20.310000000000002,0.7181359325678931,3.110058779335419,C1CCC2CNCCCC2C1,0.2,False,False,True,True,False,False,False,False,False,False,False
COc1cc(C=Nn2c(C)cc(C)cc2=O)ccc1OC(=O)c1ccc(Cl)cc1,410.8570000000001,4.228540000000003,0,5,69.89000000000001,0.35833749833512174,2.3579110753673795,O=C(Oc1ccc(C=Nn2ccccc2=O)cc1)c1ccccc1,0.2625,False,False,True,False,False,True,False,True,False,False,False
COc1cc(C(C)C)c(OCC2CC2)cc1C#N,245.32199999999995,3.4790800000000024,0,3,42.25,0.7971761075179994,2.2717771214393228,c1ccc(OCC2CC2)cc1,0.20967741935483872,False,False,False,False,False,False,False,True,False,False,False
[O-][S+](c1ccc(Br)cc1)c1ccccc1Br,360.07,4.378300000000002,0,1,23.06,0.729493421951738,3.52340231549846,c1ccc([SH+]c2ccccc2)cc1,0.2,False,False,False,False,False,False,True,True,False,False,False
NC1=C(C(=O)Nc2ccccc2)C(c2ccccc2)N=c2sc(=Cc3ccc(N4CCCC4)cc3)c(=O)n21,521.6460000000003,3.479300000000003,2,6,92.72,0.42068856899215484,3.1345729255400707,O=C(Nc1ccccc1)C1=Cn2c(sc(=Cc3ccc(N4CCCC4)cc3)c2=O)=NC1c1ccccc1,0.2857142857142857,False,True,True,True,False,False,False,True,False,False,False
COc1cc(OC(C)C)ccc1C=CC(=O)O,236.267,2.5802000000000005,1,3,55.760000000000005,0.7981862930026229,1.9947505283288507,c1ccccc1,0.32,True,False,True,False,False,False,False,True,False,False,False
C=C(C)C1=CC=C(C)C(C)C1(C)C,176.30299999999994,4.111100000000003,0,0,0.0,0.5637105258865521,4.044461702047066,C1=CCCC=C1,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False
CCN(CC)C(=O)CN1CCN(CCNC(=O)c2ccccc2F)CC1,364.46500000000003,1.0415000000000012,1,4,55.89000000000001,0.7489893147577817,2.0225342312971684,O=C(NCCN1CCNCC1)c1ccccc1,0.31645569620253167,False,False,True,True,True,False,False,True,False,True,False
Cc1ccc(C(=O)NCC(C)CO)c(-c2ccc(F)cc2)n1,302.34900000000005,2.5543200000000006,2,3,62.22,0.8920100150584277,2.528991875773201,c1ccc(-c2ccccn2)cc1,0.34177215189873417,True,False,True,True,True,False,False,True,False,False,False
Fc1cc(-c2ccccc2-c2ccc3c4c2OCc2oc5cccc(c5c2-4)N3)cc2ccccc12,455.4880000000001,8.6755,1,3,34.4,0.2831408030843087,2.961820423736075,c1ccc(-c2ccc3c4c2OCc2oc5cccc(c5c2-4)N3)c(-c2ccc3ccccc3c2)c1,0.2247191011235955,False,True,False,False,True,False,False,True,False,False,False
CCC1CC(c2cccc(C)c2O)N=C(c2ccc(F)cc2Cl)c2nccn21,397.88100000000003,5.623120000000005,1,3,50.410000000000004,0.6228224750053224,3.7102346373709008,c1ccc(C2=NC(c3ccccc3)CCn3ccnc32)cc1,0.2891566265060241,True,False,False,False,True,True,False,True,False,False,False
