SMILES,SMILES_state,NLL
CC=CC=C(CO)C(=CC)C(=O)C(=O)C(CC1CCCC1)C(=O)CCC(=O)OCCC=CC,1,64.86
Cc1cccc(N2C(=O)CC(C)C2(C)C)c1C,1,27.61
NCC(F)(F)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,1,32.77
CC(C)C=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)NCc1cccnc1,1,39.87
O=C(SCc1ccccc1)N(c1ccccc1)c1ccccc1,1,25.08
CCCc1nn2c(c1-c1ccc(Cl)cc1)COCC2,1,30.0
CCC1(C(=O)O)CCCN1C1CCCCC1,1,24.36
Cc1cccc(C(=O)NCCC(=O)N2CCN(c3cc(C)c4ccccc4n3)CC2)c1,1,31.34
O=C(O)C1Cc2cc(Cl)ccc2O1,1,23.12
O=C1CCCC(C(=O)N2CCCN(C3CCC3)CC2)N1,1,30.56
C=COC(=O)c1cc(COc2ccc3c(c2)CCNC3=O)ccc1Cc1ccc(OCc2ccc(F)cc2)cc1,1,58.59
C=C(NC1=C(C2(C)C=CC=C(Cl)C2)CN1c1cc(C(=O)O)ccc1C(F)(F)F)c1cccc(F)c1,1,66.02
COC(=O)CCn1nnnc1Cc1ccccc1[N+](=O)[O-],1,31.67
O=[N+]([O-])c1c(NC2CCCC2)ncnc1OC1CCCC1,1,25.86
CCc1ccc(N(C)CCCC(=O)NC)cc1,1,26.89
CCc1cnc2c(ccn2Cc2ccc(I)cc2)c1OCc1ccccc1,1,38.08
CCCCSC(C)C(C)Oc1ccccc1,1,30.26
C=C(C)c1cc(F)cc(Cl)c1,1,23.75
C1=C2CNCCC3NC1c1nccc2c13,1,42.48
Cc1nc(NC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)sc1C,1,27.13
CC(N)c1nccs1,1,22.0
CCOC(=O)C1CCC(n2c(C3CCCO3)nc3ccc(C(F)(F)F)nc32)CC1,1,38.96
CC(=O)c1ccc(Cl)c(Oc2cc(C(N)=NO)ccn2)c1,1,33.7
Cc1noc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1C#N,1,29.34
Fc1ccc(Cc2[nH]c3ccccc3c2Br)cc1,1,28.14
O=C(O)C1CCCN1C(=O)C=Cc1ccc(Br)s1,1,27.42
CCCN(CCC)CCNC(=O)c1cc(C)ccc1OCc1cccnc1,1,32.44
CC(C)(C)OC(=O)NC(C(=O)C1CC1)C(O)C(O)CO,1,35.74
CC(C)(CCN)CCn1ccc2ccc(I)cc21,1,31.73
CC(C)C(N)C(=O)NCC1CCC(C(=O)O)CC1,1,26.01
CC(Cn1cncn1)NC(=O)c1cc(N)ccc1Oc1cc(C#N)cc(C(F)(F)F)c1,1,43.48
CCN(CC)CC(=O)c1cc(-c2cccs2)n(C(C)C)c1C,1,34.49
O=C(NCc1nc(N2CCN(S(=O)(=O)O)CC2)n[nH]1)OCC1c2ccccc2-c2ccccc21,1,38.99
CC(OC(=O)c1ccccc1)C1CCCCN1,1,26.8
Cc1sc(-c2ccc(Cl)cc2)c(Cl)c1-c1sc2ccc(O)cc2[s+]1,1,44.06
Fc1cc(Br)cc(OC2CCNCC2)c1F,1,24.1
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4c(c3)oc3c(-c5cccc(-n6c7ccccc7c7nc(C8CCCCC8)ccc76)c5)cncc34)n2)cc1,1,53.64
CC1=CC(C)(C)N(C)c2cc(Cl)c(C=NNC(=O)CNC(=O)c3ccccc3C)cc21,1,33.07
CCN1CCN(c2cc(NC(=O)c3ncc(-c4cccc(C(=O)NC)c4)cc3N3CCOCC3)cc(C(F)(F)F)c2)CC1,1,49.28
CCc1c(CO)ccc(-n2nnc(C(c3ccc(Br)cc3)C(C)N(C(=O)C3(c4ccsc4)CC3)c3ccc(OC)cc3)n2)c1OCC(F)(F)F,1,85.46
O=C(Nc1cccc(-c2cn3cccnc3n2)c1)C1=CCC=C1,1,35.17
CC(O)C(NC(=O)c1ccncc1)C(=O)OC(C)(C)C,1,26.98
COc1ccc(-n2nc(-c3ccccc3F)c(=O)o2)cc1,1,31.5
CCOc1ccnc(C(=O)N2CCCNCC2)c1,1,27.13
CCOC(=O)c1nc2ccc(OS(=O)(=O)F)cc2cc1C,1,34.86
CCC(CO)n1cnc2c(-n3cncn3)nc(F)nc21,1,37.75
CCN(c1ccc(CNC(=NC)NCC2CCN(Cc3ccccc3)CC2)cc1)C1CCCCC1,1,33.46
Fc1cc(CN2CCCCCC2)ccn1,1,23.59
COC(=O)c1ccc(C2(c3[nH]c4c(C(C)C)cccc4c3OCCCl)CCC2)cc1OC,1,57.25
CCOc1ccc(N2CC(C(=O)Nc3ccc(Br)cc3)CC2=O)cc1,1,25.38
C=C(CCC(=O)OC)C(C)OC,1,25.62
O=C(NCCc1noc(-c2ccncc2)n1)c1cc(-c2ccccc2)nc2ccccc12,1,29.87
c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3ccc4c(c3)c3cccc5c3n4-c3cccc4c3B5c3ccccc3O4)cc2)cc1,1,40.68
COCCCNC(=O)CC=CC1CC1,1,28.52
Cc1csc(CCCN(C)C(=O)COC(=O)c2cc3nc(-c4ccccc4)ccc3[nH]2)n1,1,45.68
CC1CC2(C(=O)Nc3ccccc32)C2CN(Cc3ccccc3)CC12,1,36.95
C=C(C)C(=O)OC(C)(C)c1ccccc1,1,22.02
COc1ccc(N(CC(=O)Nc2ccc(F)cc2)C(=O)c2oc3cc(OC)ccc3c2C)cc1,1,37.67
COc1cc(CCN(C)c2cc(C(C)(C)C)ccc2O)ccc1O,1,35.69
CC(=O)CSc1nnc(-c2cccs2)n1CC1CCCO1,1,27.35
CCCCn1cncc1-c1nn2cc(-c3cccc(Br)c3)nc2s1,1,35.77
Cc1cnc(Nc2ccc(N3CCOCC3)cc2-c2ccc(Cl)cc2)nc1N(C)CC(=O)O,1,41.89
CC(C)NC(c1ccccc1)c1cn(C2COCC2S(C)(=O)=O)nn1,1,46.27
CCc1cc(C(=O)N(C)Cc2ccc(C(=O)N(C(C)C)C(C)C)cc2)oc1CC,1,41.23
CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)O)C(=O)O,1,42.42
CCC=C(C)C(=O)N1CCCC(c2cnc3nc2CN(Cc2ccc(OC)cc2)CCC3)C1,1,53.81
O=C(c1ccc(N2CCC(C(F)(F)F)CC2)cc1)N1CCOCC1,1,27.39
CCOC(=O)C1(N=C=O)CCCC1,1,21.55
CCC(C)(CC(O)c1ccccc1)Oc1cccc(-c2nc(-c3ccc(C(N)=O)cc3)cs2)c1,1,49.39
COc1ccc(-c2oc3ccccc3c(=O)c2OS(=O)(=O)c2ccc(OC)cc2)cc1,1,29.2
Cc1ccc(-c2csc(NC(=O)CCC(=O)OC(C)(C)C)n2)o1,1,30.79
CC1N=CNc2sccc21,1,23.26
CCCCCCCCCCC(C)CC=CCOC1(OOC(=O)CCCCCCCCC(=O)O)CCCCC1,1,47.32
Cc1ccc(C(=O)OC2C(C)c3c(n[nH]c(=O)c3C)SC2c2cc(Cl)ccc2Cl)cc1,1,55.93
CSc1cc(-c2cccnc2)[nH]n1,1,25.34
CNCc1cccc(CNC(=O)NCc2ccc(-c3ccc(C(=O)NCC(=O)OC)cc3)cc2)c1,1,43.8
C=C1N(C)C(=O)C=CN1c1ccc(-n2cccc(OCC3CNC3)c2=O)cc1,1,49.8
CC(C)(CC(=O)O)Cc1cccc(O)c1,1,24.92
CCOC(=O)c1ccc(NC(=O)COC(=O)c2ccc(Cl)s2)cc1,1,26.99
CCS(=O)(=O)Nc1cc2c(cc1O)CCCC21OC(=O)c2cc(Br)ccc21,1,41.4
CC(C)(C)C(O)C(N)c1cccc2ccccc12,1,26.22
CCOS(=O)OCC1(C)CC1(C)C,1,28.88
CCCCC1C(CC)CC1NC(=O)C1CCC(n2cc(C(NC(=O)CC3CC3)c3ccc(OC(F)(F)F)cc3)nn2)C1,1,65.61
CCOC(=O)C1(C(=O)N2CCCC2c2ccc(OC)cc2)CCCC1,1,30.73
Nc1ccc(-c2c(F)cccc2Cl)c(F)c1,1,25.22
C1=C(c2ccc(-c3cccc(-c4ccc5sc6ccccc6c5c4)c3)cc2)Nc2ccccc2C1,1,38.79
C#CC(=CC=CC(C)=C(C)C#C)C(C)=Cc1ccc2ccc(N(c3ccccc3)c3cccc(C)c3)cc2c1,1,57.55
COCOc1c(C(C)OC(=O)NCCCCOC(C)c2ccccc2)c2ccccc2c2ccccc12,1,48.56
Cc1cccc(C(=O)Oc2ccc(S(=O)(=O)N(C)c3cccc(Cl)c3Cl)cc2)c1,1,34.92
Cc1cnc(C(=O)NC2CCC(c3ccccc3)CC2CC(=O)NC2CC2)cn1,1,39.32
N#Cc1ccc(NC(=O)C2C(=O)Nc3nc4ccccc4n3C2c2ccccc2)cc1,1,36.12
N#CC(C=O)(CCCC(F)(F)F)SC(N)=Nc1ccc(F)cc1,1,44.18
O=C(O)c1ccccc1OC1CCOC1,1,25.43
Cc1cc(C(=O)Nc2ccc(C(=O)O)c(Cl)c2)sc1C,1,26.99
OCCCc1nc(-c2cc(Cl)ccc2OC(F)(F)F)nn1-c1ccccc1C(F)(F)F,1,41.4
OCC(CCNCc1ccc(O)c(O)n1)c1ccc2ccccc2c1-c1ccccc1F,1,54.73
Clc1cc(-c2ccns2)nc(-c2ccccn2)n1,1,30.58
COC(=O)c1ccccc1NCC(=O)NCC(C)(C)CN1CCOCC1,1,33.41
COc1cncc(C(O)c2ccccc2)c1,1,25.09
CC(C)(S)COC(=O)c1ccc(OI)cc1,1,33.63
CC(C)Nc1nc(NC(C)C(C)(C)C)c2ncn(-c3ccccc3)c2n1,1,37.3
CC1CC(C)CN(c2nc3ccccc3n2C2CCCCC2O)C1,1,31.75
CC1OCC(O)C(O)C1NS(=O)(=O)Nc1ccccc1,1,35.24
COc1cccc(NC(=O)Cn2cccc2-c2cc(C)cc(C)c2)c1,1,33.92
CCc1cncc(NC(=O)N2CCCC3(COC(CCC(=O)O)C3)C2)c1,1,46.12
COC(=O)c1c(C)sc(C)c1NC(=O)CCOc1ccccc1C,1,30.26
CCC(C)C(N)S(=O)(=O)N1CCCC1c1c(C)nn(C)c1C,1,36.74
CCCc1nc2c(c(=O)n1-c1ccc(C)cc1)C1CC(CC(=O)N1CC(=O)OC(C)C#N)C(C(=O)OCC)=C2,1,75.47
COc1c(C2CC(OC(=O)c3ccccc3)C(OC)C(O)O2)ccc2c1C=CC(O)C2=O,1,53.02
CCN(CC(=O)Nc1nnnn1C)S(=O)(=O)c1ccccc1,1,30.15
O=C(O)C=NO,1,18.54
COCc1nc(N)cc(N2CCCOCC2)n1,1,25.48
Cc1c(C(C)NC(=O)C(C)Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cnn1-c1ccccc1,1,34.33
OB(O)c1cc(F)c2c(c1)OC(CN1CCCC1)CO2,1,32.6
Cc1c(-c2ccc3ccccc3n2)cc(O)c(COc2ccc(CCCO)cc2)c1C,1,48.29
CCCC(CC)C(=O)c1cncc(C)c1,1,24.49
CC(=O)NC[PH](C)(C)NC(C)(CN)C(C)C,1,41.47
OCC(O)CCOCc1ccc(Br)cc1,1,27.59
Cn1cc(CN2CCC(c3cccc(-c4ccccc4F)n3)C2)cc1C(=O)O,1,42.07
CP(=S)(Br)c1ccc(Cl)cc1Cl,1,31.41
CCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(O)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC,1,30.92
Cc1cnn(C(C)C(=O)Nc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)c3ncccc23)c1-c1ccccc1,1,58.06
Cn1ccc(CN2CC(O)CC2C(=O)O)n1,1,27.72
Cn1cnc2cc(C(C=CCN)=CN)c3c(c21)CCCC3CNCc1ccc2scnc2c1,1,63.87
CC(=O)CC(=O)OC(CC(C)(C)C)C(C)(C)C,1,26.59
NC(CS)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)c1ccccc1O,1,30.78
CC=C1C(C(=O)OC)C2CCC3C(c4ccc5ccccc5c4)CC(C(=O)OCc4ccccc4)C3N12,1,62.95
NCC(Cc1ncc(Cl)cc1Cl)c1ccc(Cl)c(Cl)c1,1,31.29
COc1cc(C)c(C(=O)CCC(=O)NO)cc1OC,1,31.23
COc1ccc(NC(=NC2CCCCC2NC2CCN(C(C)O)C2=O)c2cc(OC)c(OC)cc2C(=O)NCc2ccccc2)cc1,1,68.54
CN(C)S(=O)(=O)c1ccc(OCc2ccccn2)c(N)c1,1,26.13
Cc1coc(SCC2CCCNC2)n1,1,22.88
Cc1cccc2c1nc(C(=O)Nc1nnc(CNC(=O)OC(C)(C)C)o1)n2C(F)F,1,46.53
NC(=S)Nc1ccc(-c2cn(Cc3ccc4c(c3)OCCCO4)nn2)cc1,1,36.58
O=C(NC1(C(=O)O)CCC1)c1csc([N+](=O)[O-])c1,1,27.52
COc1cc(CC2C(=C3CCC3)N(Cc3ccc(N4CCCC(C(N)=O)C4)cc3)C(=O)N2C)ccc1F,1,64.65
Cc1cc(N2CCC(N(C)C)CC2)c(Cl)cc1[N+](=O)[O-],1,28.2
COc1ccc(CNCC2CCCCO2)c(Cl)c1,1,25.34
[N-]=[N+]=NC1C(O)C(O)C(CO)OC1C(O)CO,1,30.98
CCN(CCO)CCC(C)(CNCC(C)C)c1ccccc1,1,28.52
CN1CCC(N(C)C(=O)OCc2ncc(Cl)n2C)C1CCC(=O)O,1,47.86
CCCCCCCCCCCCc1cc(C)cc(C)c1S(=O)(=O)CCCCCCCCCCCC,1,33.1
c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccc3c1noc3c2,1,36.09
NC(N)=NC(=O)c1ccc(O)c(O)c1,1,25.1
CCCCCCCCCC1CCC(C(=O)Oc2ccc(-c3ccc(OC(=O)C4CCC(CC)CC4N)cc3)cc2)CC1,1,44.44
CCC=CC=CC=CC=CC=CCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,1,26.32
N#Cc1cncc(S(=O)(=O)Nc2cccnc2Oc2ccccc2)c1,1,31.39
CCCCC(O)Cc1c2ccccc2c(C)c2ccccc12,1,32.76
CCCCNC(C)c1ccc(Cc2ccc3nc(-c4cccnc4)sc3c2)cc1,1,42.51
CCC=Cc1ccccc1OCCCC,1,24.81
O=C(NC1CCN(C(=O)CCCc2ccccc2)CC1)C1CC1,1,25.06
CC(C(=O)Nc1ccccc1C(N)=O)N1CCc2ccc(Cl)cc2C1,1,34.63
O=C(NCCCn1ccnc1)NCc1nccs1,1,25.86
O=C(Cn1nnc(-c2ccccc2)n1)Nc1cccc(F)c1,1,24.31
CCC=CCC=CCC=CCCCCCCCCOCC(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,1,27.38
CC(=O)Cc1nnc(C2CC(O)CN2)n1CC1CC1,1,38.83
COC(=O)CCNC(=O)c1cn(Cc2ccccc2)nn1,1,25.39
Cn1cc2ccc(NC(=O)c3nn(Cc4ccccc4)cc3Cl)cc2n1,1,32.41
Cc1nnc(CN2CCC(c3ccc(Cl)cc3Br)CC2)s1,1,34.77
c1c(-c2nnc3n2CCCC3)oc2c1CCCC2,1,29.04
CCNC(=NCC(c1cnn(C)c1)N(C)C)NCC(=O)Nc1cccc(Br)c1,1,33.73
COc1cc(N)ccc1OCCOCCCl,1,27.64
CCCC1CCCCC1N1CCN(CCn2cnnn2)CC1,1,36.22
CCOC(=O)N1CCN(C(=O)C(CO)NC(=O)C(C)C(CC(C)C)NC(=O)C(NC(=O)C(Cc2cccs2)CC(C)C)C(C)CC)CC1,1,59.63
CN(C(=O)NCc1sccc1Br)C1CCOC1,1,28.81
CCOc1cc(=O)[nH]c2ccc(C(=O)OC)cc12,1,28.56
Cc1nc(-c2ccco2)nc(SCC(=O)NCc2ccco2)c1C,1,30.32
CCC1C(=O)N(c2c3c(nc4c(Cl)cccc24)CCC3)CCN1C(=O)OC(C)(C)C,1,42.95
NC(=O)c1ccccc1OCCS(=O)(=O)c1ccsc1,1,33.98
Cc1ccc(-n2cncn2)c(C#N)c1CCC#N,1,35.84
CCCC(CBr)CN1CCCC1C1CC1,1,25.47
CCCc1cc2cc(OC)[nH]c2cc1Br,1,30.8
CNc1cccc2nc(C)oc12,1,23.13
COc1ccccc1Cc1cc(=O)n(C)cc1-c1cc(N2CCN(CCO)CC2)on1,1,49.45
CCOC(=O)CCc1ccc(-c2ccc(C=O)cc2)s1,1,27.89
CCNCc1nc(CN(C)CC2CCCS2)cs1,1,29.15
CC(=O)Nc1ccc(CCC(=O)N(Cc2ccccc2)c2nc3ccc(F)cc3s2)cc1,1,31.01
CCCC(NC(=O)C(N)CCCN=C(N)N)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)O)C(C)CC,1,35.08
CN1C(=Cc2ccc(N(C)c3ccc(C=CC=Cc4ccccc4)cc3)cc2)C(C)(C)c2ccccc21,1,42.13
CC(Sc1nnc(NC(=O)c2ccccc2)s1)C(=O)NC(=O)NC1CC1,1,32.56
CC(C)CN(CC(C)(C(=O)O)c1ccccc1)C(C)C,1,27.18
Cc1cc(Cl)c2c(c1)CC(C(=O)O)C(C)O2,1,32.73
CCOc1ccc(C=CC(=O)N(Cc2ccccc2F)Cc2cc(OC)ccc2OC)cc1,1,37.84
CC1CC1CNc1cccc(N)c1[N+](=O)[O-],1,23.87
CCCOC1CCC(=NC2C=CC=C(CCC3CC4CCC(CC4)C3)SC2)C(=NNC(CC)CN)C1,1,82.48
Cn1cnn(Cc2cc(Cl)ccc2O)c1=O,1,27.77
NCCc1ccc2c(=S)cc(NNC(=O)c3ccccc3)[nH]c2c1,1,43.14
CON(C(=S)N1CCCC1Cc1cn(C)c2ccccc12)c1cc(F)c(N)nc1N,1,58.84
CN1CCNC2CCC(C)(C)C21,1,28.05
COc1coc2cc(C(N)CNC(=O)c3ccccc3)ccc12,1,36.94
CCCCC(Br)C(=O)CBr,1,21.82
O=C(c1n[nH]c(=O)[nH]1)N1CC(C(F)(F)F)C1,1,27.35
CN=C(NCC(c1ccc(OC)cc1)N1CCOCC1)NCC1(c2ccc(Cl)cc2)CCOCC1,1,27.69
OCCCCNCC=CCBr,1,26.11
COc1ncc2nn(Cl)c(OC)c2n1,1,32.46
COc1cnc(N2CCCC(C(=O)N3CCc4ccccc4C3)C2)nc1,1,31.61
OC(CNc1nc(-c2cccs2)cs1)c1cc(F)cc(F)c1,1,33.76
COc1cc(C(=O)NCc2nnc(C)o2)ccc1Br,1,28.91
Cc1ccc(-c2nnc(CC3CNCCO3)o2)cc1,1,27.85
Cc1nc(S(=O)(=O)N2CCC(C(=O)Nc3cc(C#N)ccc3Cl)CC2)cn1C,1,33.1
CC12CCCCC1N(S(=O)(=O)c1ccc(Br)cc1)CCC2O,1,34.69
CCn1ncc(OC)c1C(NN)c1cccc2c1OCC2,1,28.49
O=C(O)c1ccccc1Oc1ccc(F)cc1F,1,25.44
CN(CC(=O)N1CC(C)(O)C1)S(C)(=O)=O,1,28.47
O=C(OCc1nnc(-c2ccncc2)o1)c1ccc[n+]([O-])c1,1,30.51
CCCOC(=O)C(=CCl)S(C)(=O)=O,1,31.38
C=Cc1nc(-c2cccc([N+](=O)[O-])c2)oc1N,1,30.23
COc1ccc(NC(=S)N(CCCN2CCOCC2)Cc2cc3cc(OC)cc(OC)c3[nH]c2=O)cc1,1,32.38
CCN(C)Cc1ccccc1CNC(=O)c1cnc2cc(OC)ccc2c1N(C)C,1,38.04
CCC(N)(CC)COc1ccccc1F,1,25.47
CN(Cc1nnnn1C)C(=O)c1cc2ccc([N+](=O)[O-])cc2o1,1,33.46
CCNC(=O)C1CCCN1c1cnc2cc(C(F)(F)F)nn2c1C,1,40.01
Cc1cc(F)cc(C(=O)Cc2ccnc(N)c2)c1,1,26.34
CCCCCCCCCn1cc(CCc2ccc(O)c(OC)c2)nn1,1,34.22
O=C(O)C(CNF)C(=O)O,1,28.86
CSC(C)(C)CNc1nnccc1C(=O)O,1,24.94
CN=C(NC1=C(C)CSCC1)c1cc(C2CC2)nc(N2CCN(C(=O)COc3ccccc3)CC2)c1,1,53.91
COC1CC12CN(C(=O)Nc1ccc(Oc3ccnc4cc(Sn5ccnc5)sc34)cc1F)CO2,1,63.21
CCOC(=O)c1ccc(Nc2cc(C(=O)N3CCN(C(=O)OCC)CC3)ccn2)cc1,1,27.81
Cc1ccc(C2CN(C)C2)c2c(CC(=O)OC(C(=O)NS(C)(=O)=O)c3ccc(OCC(C)C)c(Cl)c3)csc12,1,66.22
O=C(COc1ccc(F)cc1)NCc1cccc2c1OCCCO2,1,27.94
CN1CCC(NCC2CCCN2C(=O)OC(C)(C)C)CC1,1,24.66
C=C1C=CCC2(C)C1CCC1(C)C(C(CO)CC=C(C)C)CCC21,1,47.47
O=C(Cl)N1CCOCC2CCCCC21,1,26.31
CCOC(=O)N(C(=O)O)c1cccc2c1C(N(c1ccc(C(F)(F)F)cc1[N+](=O)[O-])C1CCCC(OC)C1Cl)OC2=O,1,73.92
COc1ccc(C(Cc2ccc(C(C)C)cc2)C(N)c2ccco2)cc1,1,38.58
COC(=O)c1ccc(C(=O)OCc2c(C(=O)N3N=C(c4ccccc4)CC3c3ccco3)oc3ccccc23)cc1,1,43.89
Cc1cc2nc(Cl)c(C)nc2cc1[N+](=O)[O-],1,27.85
CCC(C)Oc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1Cl,1,31.42
CCCNC(Cc1ccccc1Br)c1ccncc1F,1,26.89
C=COCn1cc(-c2ccccc2)c2ccc(NC(C)=O)cc2c1=O,1,41.72
CCOc1cnccc1C=N,1,24.8
O=C(CCCSc1nc2ccccc2o1)Nc1ccc(Br)cc1,1,26.55
COC(=O)C(NC(=O)c1ccncc1)C(CO)C1CCC1,1,37.97
O=C1CC(O)=C(COCc2ccccc2)C(=O)N1,1,29.55
CCN(CC1CC1)c1ccc(CNCC(C)(O)CN(C)C)cc1,1,31.54
CC1CCSC1C(=O)Nc1cc(C(=O)O)ccc1[N+](=O)[O-],1,34.88
CC(O)CC1CCCNC1,1,22.56
CC(Cc1c(Cl)cncc1Cl)CC1COCCN1C(=O)OC(C)(C)C,1,34.7
Cc1ccc(S(=O)(=O)NCCC(=O)N(c2c(C)n(C)n(-c3ccccc3)c2=O)C2CC2)cc1,1,33.76
CCCN(CC1(C)OCCO1)C(=O)c1cc2c(I)cccc2[nH]c1=O,1,41.67
COc1cccc(F)c1C(=O)CCC(F)(F)F,1,24.92
Cn1ccnc1Nc1cc(Cl)cc(N)c1S(N)(=O)=O,1,35.66
CNc1nc(NC2CCCC2)ncc1C(=O)NN,1,31.2
CC1CN(C(C)C(=O)Nc2ccccc2-c2cccs2)CC(C)O1,1,30.72
COc1cc2c(C)c(N3CCOC(CN(C)C)C3)nnc2cc1Nc1nc(-c2ccn(C(F)F)n2)ncc1F,1,61.9
COC(=O)c1cc(C=CC(=O)O)ccc1OC,1,23.75
ClCCCc1cncn1Cc1cccc(Cl)c1,1,26.76
CC(C)NC1(C#N)CCCC1CCCOCCC(F)(F)F,1,26.51
C#CC1=C(C(=O)OC)C(c2ccccc2)=NC(C)(CCCCC(=O)OC)S1,1,48.65
CCN(CC)S(=O)(=O)c1cc(-c2csc(NC(=O)C3CCCCC3C(=O)O)n2)ccc1F,1,36.35
COC(=O)C1CCCN1C(=O)CCn1nnnc1CN1CCCCC1,1,33.2
COc1ccc(CN(C(=O)c2ccco2)N2c3ccc(Cl)cc3CCC2c2ccccc2)cc1C(=O)O,1,54.32
COc1nc2ccccc2c2c1NC1CCCN1C2=O,1,37.23
C=C1Nc2c(c(C)cc3c2C(CC)=C(C)CC3(C)O)O1,1,48.1
CC1(C)c2ccccc2-c2cccc(C3=C(C#N)c4c(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)c(c(-c5ccc6ccccc6c5)c5ccccc45)C=C3)c21,1,48.03
Cc1ccc(SCC2(CN)CCCC2)cc1,1,23.94
Cc1cc(Nc2ccccc2C(C)C)nc(NCC2CCCO2)n1,1,26.61
CN1CCN(C(=O)c2ccc3c4c(oc3c2)NC(=O)NN4)CC1,1,40.31
COc1ccc(-c2noc(C3CCN(Cc4ccco4)CC3)n2)cc1,1,26.31
CNc1ncc(CN2CCCC2Cn2cnc3ccccc3c2=O)cn1,1,32.56
CCN1CCCc2cc(N=C(N)NC#N)ccc21,1,28.89
NC1(c2ccncc2Br)CC1,1,22.64
Cc1nc(CNC(=O)C2CCN(C)C2)c2ccccn12,1,34.55
CC(C)(C)N1CCN2CCCC21O,1,31.0
COc1cc(OC)cc(C(=O)Nc2c(Cl)cccc2C(=O)N2CC(O)C2)c1,1,37.31
Cc1cc(F)c(P)c2c(OC3CCCCO3)c(Br)cnc12,1,48.07
c1ccc(-c2cccc3[n+]2C(c2ccccc2)CC3)cc1,1,32.37
CCC(C)N(CCOC)CC1(O)CCCC(C)C1,1,26.07
CN(C1CCCCC1)S(=O)(=O)c1cccc(C(=O)N(Cc2cccnc2)c2nc3ccc(Cl)cc3s2)c1,1,31.43
O=C(Nc1nnc(-c2ccsc2)s1)C1CCOCC1,1,26.43
C=CC(=O)N1CCC2CCN(c3cc(NCC4(C)CCN(c5ccc(CO)cn5)CC4)nnc3C)CC21,1,61.46
CC(=O)Nc1cccc(NC(=O)CC2CCCN(C(=O)Nc3cccc(Oc4ccc(Cl)cc4)c3)C2)c1,1,44.56
CC1(CC(=O)O)CCc2cc(C3CC3)ccc2C1,1,35.1
CCC(Cc1cccc(C)c1)CC(C)(N)CCCN,1,36.47
CC(C)(C)c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCc2cccnc2NS(C)(=O)=O)cc1,1,41.12
CN(Cc1ccccc1Cl)C(=O)COC(=O)c1ccc(-n2cnnn2)cc1,1,28.58
COCCN(Cc1ccco1)C(=O)NC(C)c1cccc(Br)c1,1,30.09
Cc1noc(C)c1C=CC(=O)Nc1cc(Cl)ccc1N1CCC(C)CC1,1,32.3
O=C(COC(=O)C=Cc1ccc(Cl)c(Cl)c1)Nc1cccc2c1OCO2,1,31.46
CCC(C)C(NC(=O)CSc1ncccc1F)c1nc2ccccc2n1Cc1ccccc1,1,43.44
O=[N+]([O-])c1ccc(-c2noc(-c3c(F)ccc([N+](=O)[O-])c3Cl)n2)cc1,1,33.81
CC(CCNC(=O)C1CC(=O)N(Cc2ccccc2)C1)c1ccccc1,1,26.96
FC(F)(F)c1ccccc1SC1CNC1,1,23.05
CC(=O)OC1C(=O)C(C)(C)OC1c1ccc(Cl)c(Cc2ccc(F)cc2)c1,1,43.41
Cc1cc(CCCN)ccc1NC(=O)c1n[nH]c(C)c1C,1,33.67
COc1ccccc1-c1ccc2c(c1)ncn2CCn1c(C)ccc1C,1,38.12
COCCn1nccc1-c1nc2cc(NC(=O)c3ccc(Cl)o3)ccc2[nH]1,1,38.48
CC1CCCC(C(=O)c2ccc(Cl)cc2)C1,1,23.83
CC(C)c1ccccc1NC(=O)Cc1cccc2c1NCC2,1,31.48
ON=CC(O)NN=Cc1cccc2nc(-c3ccc(Br)cc3I)[nH]c12,1,56.78
COCCN1C(Cc2ccccc2)C2c3ccc(OC)cc3C21,1,39.85
Cc1cc(C=C2SC(=O)N(C)C2=O)c(C)n1-c1ccc(Cl)cc1Cl,1,29.6
